title,metadataStatus,ingestStatus,status,project,sqlVolume,libServerDirectory,primaryIslandoraLocation,secondaryIslandoraLocation,pid,essss,images,ingestDate,latestMetadataUpdate,modified,lastModifiedBadFormat,notes
Diócesis de Montería: Libro de Bautismos No. 4. San Andrés de Sotavento,Metadata uploaded,Ingested,,EAP 640,,\\libshare.library.vanderbilt.edu\vulibrary\Landers\new_organization\EAP640_surprise_ingest\PROYECTO EAP640 - SAN ANDRES DE SOTAVENTO\EAP640_PARROQUIA_SAN_ANDRÉS_APOSTOL_DE_SAN_ANDRÉS_006,ESSSS/Colombia/Córdoba/San Andrés de Sotavento/Iglesia San Andrés Apostol,,essss:437476,437476,447,07/13/18,,2018-07-13T00:00:00Z,07/13/18,no pdf
Diócesis de Montería: Libro de Bautismos No. 5. San Andrés de Sotavento,Metadata uploaded,Ingested,,EAP 640,,\\libshare.library.vanderbilt.edu\vulibrary\Landers\new_organization\EAP640_surprise_ingest\PROYECTO EAP640 - SAN ANDRES DE SOTAVENTO\EAP640_PARROQUIA_SAN_ANDRÉS_APOSTOL_DE_SAN_ANDRÉS_007,ESSSS/Colombia/Córdoba/San Andrés de Sotavento/Iglesia San Andrés Apostol,,essss:438918,438918,511,07/16/18,,2018-07-16T00:00:00Z,07/16/18,no pdf
Diócesis de Montería: Libro de Bautismos No. 5A. San Andrés de Sotavento,Metadata uploaded,Ingested,,EAP 640,,\\libshare.library.vanderbilt.edu\vulibrary\Landers\new_organization\EAP640_surprise_ingest\PROYECTO EAP640 - SAN ANDRES DE SOTAVENTO\EAP640_PARROQUIA_SAN_ANDRÉS_APOSTOL_DE_SAN_ANDRÉS_008,ESSSS/Colombia/Córdoba/San Andrés de Sotavento/Iglesia San Andrés Apostol,,essss:439430,439430,510,07/16/18,,2018-07-16T00:00:00Z,07/16/18,no pdf
Diócesis de Montería: Libro de Bautismos No. 5B-6. San Andrés de Sotavento,Metadata uploaded,Ingested,,EAP 640,,\\libshare.library.vanderbilt.edu\vulibrary\Landers\new_organization\EAP640_surprise_ingest\PROYECTO EAP640 - SAN ANDRES DE SOTAVENTO\EAP640_PARROQUIA_SAN_ANDRÉS_APOSTOL_DE_SAN_ANDRÉS_009,ESSSS/Colombia/Córdoba/San Andrés de Sotavento/Iglesia San Andrés Apostol,,essss:439941,439941,515,07/16/18,,2018-07-16T00:00:00Z,07/16/18,
"Legajo 4, Expte. 21. Diligencias para establecer una cofradía de San José el Gremio de carpinteros, 1800",Metadata uploaded,Ingested,Ingested with good metadata,NEH,,"\\libshare.library.vanderbilt.edu\vulibrary\Landers\new_organization\ESSS CUBA\ESSS Cuba 2004-05\Arzobispado de La Habana\Arzobispado, Archicofradias\Arzobispado, Archicofradias 04\San Jose Carpinteros 1800",ESSSS/Cuba/Havana/Arzobispado de la Habana/Archichofradías,,essss:3824,3824,31,08/22/17,8/24/17,2017-08-24T00:00:00Z,8/24/17,"images rotated on Islandora, corrected on image server + correct pdf in n_o"
"Legajo 5, Exp. 17, No. 24. Expediente promovido por los individuos de color José de los Reyes...1878",Metadata uploaded,Ingested,Ingested with good metadata,NEH,135 [combined],"\\libshare.library.vanderbilt.edu\vulibrary\Landers\new_organization\ESSS CUBA\ESSS Cuba 2004-05\Arzobispado de La Habana\Arzobispado, Archicofradias\Arzobispado, Archicofradias 05\Enrique Prince, Matanzas 1878",ESSSS/Cuba/Havana/Arzobispado de la Habana/Archichofradías,ESSSS/Cuba/Matanzas/Matanzas/Iglesia de San Juan Bautista de Pueblo Nuevo,essss:30173,30173,26,09/06/17,09/06/17,2017-09-06T00:00:00Z,09/06/17,"images rotated on Islandora, corrected on image server + correct pdf in n_o"
"Legajo 5, Expte. 3. Espediente promovido por los hermanos mayores de la Cofradía de la Purísima Concepción...1860 ",Metadata uploaded,Ingested,Ingested with passable metadata,NEH,137,"\\libshare.library.vanderbilt.edu\vulibrary\Landers\new_organization\ESSS CUBA\ESSS Cuba 2004-05\Arzobispado de La Habana\Arzobispado, Archicofradias\Arzobispado, Archicofradias 06A\Arzobispado 6A, leg 5 no 3",ESSSS/Cuba/Havana/Arzobispado de la Habana/Archichofradías,,essss:30304,30304,11,09/06/17,9/11/17,2017-09-11T00:00:00Z,9/11/17,some rotated derivatives. need specific geographic coordinates
"Legajo 8, Exp. 3. Asuntos de la Cofradía de Nuestra Señora de la Consolación del Convento de San Agustín, 1829-1858",Metadata uploaded,Ingested,Ingested with passable metadata,NEH,139 [combined],"\\libshare.library.vanderbilt.edu\vulibrary\Landers\new_organization\ESSS CUBA\ESSS Cuba 2004-05\Arzobispado de La Habana\Arzobispado, Archicofradias\Arzobispado, Archicofradias 08\Consolacion, S Agustin 1829-1858",ESSSS/Cuba/Havana/Arzobispado de la Habana/Archichofradías,,essss:30344,30344,34,09/06/17,09/06/17,2017-09-06T00:00:00Z,09/06/17,images rotated. Create new category for San Francisco de Asís (El Nuevo) AKA Convento de San Agustín
"Libro 1, Bautismos de Españoles (Copiado del Baraja), 1590-1600",Metadata uploaded,Ingested,Ingested with passable metadata,NEH,106,"\\libshare.library.vanderbilt.edu\vulibrary\Landers\new_organization\ESSS CUBA\ESSS Cuba 2004-05\Catedral Habana\Catedral Habana, Barajas Copias\Libro 1, Copia Barajas, Baut Esp, 1590-1600",ESSSS/Cuba/Havana/Catedral de La Habana,,essss:7245,7245,101,08/31/17,,2017-08-31T00:00:00Z,08/31/17,
"Libro 18 de Bautismos de Pardos y Morenos, 1839-1841",Metadata in spreadsheet,Ingested,Ingested with no/minimal metadata,NEH,19,"\\libshare.library.vanderbilt.edu\vulibrary\Landers\new_organization\ESSS CUBA\ESSS Cuba 2004-05\San Carlos de Matanzas\Matanzas Bautismos PM\MAT Libro 18, Baut PM, 1839-1841",ESSSS/Cuba/Matanzas/Matanzas/Catedral de San Carlos Borromeo,,essss:20369,20369,304,09/05/17,,2017-09-05T00:00:00Z,09/05/17,
"Libro 1 de Entierros de Asiáticos no Bautizados, 1855-1895",Metadata uploaded,Ingested,Ingested with passable metadata,NEH,47,"\\libshare.library.vanderbilt.edu\vulibrary\Landers\new_organization\ESSS CUBA\ESSS Cuba 2004-05\San Carlos de Matanzas\Matanzas Entierros No Bautizados\Libro 1, Asiatic no baut, 1855-1895",ESSSS/Cuba/Matanzas/Matanzas/Catedral de San Carlos Borromeo,,essss:24335,24335,35,09/05/17,,2017-09-05T00:00:00Z,09/05/17,some rotated derivatives
"Libro 4 de Matrimonios de Pardos y Morenos, 1812-1839",Metadata uploaded,Ingested,Ingested with passable metadata,NEH,128,"\\libshare.library.vanderbilt.edu\vulibrary\Landers\new_organization\ESSS CUBA\ESSS Cuba 2004-05\Santo Angel Custodio\SAC Matrimonios de Negros, PM\SAC Libro 4, Matr PM, 1812-1839",ESSSS/Cuba/Havana/Iglesia del Santo Angel Custodio,,essss:1795,1795,382,08/17/17,9/20/17,2017-09-20T00:00:00Z,9/20/17,"images rotated on Islandora, corrected on image server + correct pdf in n_o"
"Libro 11 de Bautismos de Yndios, Pardos y Morenos, 1830-1833",Metadata in spreadsheet,Ingested,,Oscar,,\\libshare.library.vanderbilt.edu\vulibrary\Landers\new_organization\Oscar\Iglesia Parroquial de Cardenas. Matanzas\Limonar\Libro Bautismos 11 Pardos y Morenos Limonar,ESSSS/Cuba/Matanzas/Limonar/Iglesia Parroquial de San Cipriano Obispo y Purísima Concepción de Limonar,,essss:391239,391239,263,05/24/18,,2018-05-24T00:00:00Z,05/24/18,
"Libro 4 de Entierros de Pardos y Morenos, 1820-1832",Metadata in spreadsheet,Ingested,,Oscar,,\\libshare.library.vanderbilt.edu\vulibrary\Landers\new_organization\Oscar\Iglesia Parroquial de Cardenas. Matanzas\Limonar\Libro Entierros 4C P y M Limonar,ESSSS/Cuba/Matanzas/Limonar/Iglesia Parroquial de San Cipriano Obispo y Purísima Concepción de Limonar,,essss:391028,391028,210,05/24/18,,2018-05-24T00:00:00Z,05/24/18,
"NUL, 1883 - 1921",Metadata uploaded,Ingested,,EAP 503,,\\libshare.library.vanderbilt.edu\vulibrary\Landers\new_organization\EAP503_ingest\NUdL\EAP503a_NOTARIA_UNICA_DE_LORICA_015,ESSSS/Colombia/Córdoba/Santa Cruz de Lorica/Notaría Unica de Lorica,,essss:539575,539575,301,09/19/18,,2018-09-19T00:00:00Z,09/19/18,
"NUL, 1854 - 1920",Metadata uploaded,Ingested,,EAP 503,,\\libshare.library.vanderbilt.edu\vulibrary\Landers\new_organization\EAP503_ingest\NUdL\EAP503a_NOTARIA_UNICA_DE_LORICA_016,ESSSS/Colombia/Córdoba/Santa Cruz de Lorica/Notaría Unica de Lorica,,essss:539321,539321,253,09/19/18,,2018-09-19T00:00:00Z,09/19/18,
"NUL, 1883 - 1920",Metadata uploaded,Ingested,,EAP 503,,\\libshare.library.vanderbilt.edu\vulibrary\Landers\new_organization\EAP503_ingest\NUdL\EAP503a_NOTARIA_UNICA_DE_LORICA_017,ESSSS/Colombia/Córdoba/Santa Cruz de Lorica/Notaría Unica de Lorica,,essss:539129,539129,191,09/19/18,,2018-09-19T00:00:00Z,09/19/18,
"NUL, 1885 - 1921",Metadata uploaded,Ingested,,EAP 503,,\\libshare.library.vanderbilt.edu\vulibrary\Landers\new_organization\EAP503_ingest\NUdL\EAP503a_NOTARIA_UNICA_DE_LORICA_018,ESSSS/Colombia/Córdoba/Santa Cruz de Lorica/Notaría Unica de Lorica,,essss:540651,540651,327,09/19/18,,2018-09-19T00:00:00Z,09/19/18,
"NUL, 1898 - 1925",Metadata uploaded,Ingested,,EAP 503,,\\libshare.library.vanderbilt.edu\vulibrary\Landers\new_organization\EAP503_ingest\NUdL\EAP503a_NOTARIA_UNICA_DE_LORICA_019,ESSSS/Colombia/Córdoba/Santa Cruz de Lorica/Notaría Unica de Lorica,,essss:540211,540211,439,09/19/18,,2018-09-19T00:00:00Z,09/19/18,
"NUL, 1881 - 1921",Metadata uploaded,Ingested,,EAP 503,,\\libshare.library.vanderbilt.edu\vulibrary\Landers\new_organization\EAP503_ingest\NUdL\EAP503a_NOTARIA_UNICA_DE_LORICA_020,ESSSS/Colombia/Córdoba/Santa Cruz de Lorica/Notaría Unica de Lorica,,essss:539877,539877,333,09/19/18,,2018-09-19T00:00:00Z,09/19/18,
Parroquía San Gerónimo de Montería. LIBRO DE BAUTISMO No. 2. 1808,Metadata uploaded,Ingested,,EAP 640,,\\libshare.library.vanderbilt.edu\vulibrary\Landers\new_organization\EAP640_ingest\PJSM\EAP640_PARROQUIA_SAN_GERONIMO_DE_MONTERIA_001,ESSSS/Colombia/Córdoba/Montería/Parroquia San Jerónimo de Montería,,essss:540979,540979,413,10/04/18,,2018-10-04T00:00:00Z,10/04/18,
Parroquía San Gerónimo de Montería. LIBRO DE BAUTISMO No. 3. 1832-1836,Metadata uploaded,Ingested,,EAP 640,,\\libshare.library.vanderbilt.edu\vulibrary\Landers\new_organization\EAP640_ingest\PJSM\EAP640_PARROQUIA_SAN_GERONIMO_DE_MONTERIA_002,ESSSS/Colombia/Córdoba/Montería/Parroquia San Jerónimo de Montería,,essss:541393,541393,141,10/04/18,,2018-10-04T00:00:00Z,10/04/18,
Parroquía San Gerónimo de Montería. LIBRO DE BAUTISMO No. 4. 1836-1844,Metadata uploaded,Ingested,,EAP 640,,\\libshare.library.vanderbilt.edu\vulibrary\Landers\new_organization\EAP640_ingest\PJSM\EAP640_PARROQUIA_SAN_GERONIMO_DE_MONTERIA_003,ESSSS/Colombia/Córdoba/Montería/Parroquia San Jerónimo de Montería,,essss:541535,541535,231,10/04/18,,2018-10-04T00:00:00Z,10/04/18,
Parroquía San Gerónimo de Montería. LIBRO DE BAUTISMO No. 5. 1844-1851,Metadata uploaded,Ingested,,EAP 640,,\\libshare.library.vanderbilt.edu\vulibrary\Landers\new_organization\EAP640_ingest\PJSM\EAP640_PARROQUIA_SAN_GERONIMO_DE_MONTERIA_004,ESSSS/Colombia/Córdoba/Montería/Parroquia San Jerónimo de Montería,,essss:541767,541767,221,10/04/18,,2018-10-04T00:00:00Z,10/04/18,
Parroquía San Gerónimo de Montería. LIBRO DE BAUTISMO No. 6. 1851-1858,Metadata uploaded,Ingested,,EAP 640,,\\libshare.library.vanderbilt.edu\vulibrary\Landers\new_organization\EAP640_ingest\PJSM\EAP640_PARROQUIA_SAN_GERONIMO_DE_MONTERIA_005,ESSSS/Colombia/Córdoba/Montería/Parroquia San Jerónimo de Montería,,essss:542219,542219,229,10/04/18,,2018-10-04T00:00:00Z,10/04/18,
Parroquía San Gerónimo de Montería. LIBRO DE BAUTISMO No. 7. 1859-1862,Metadata uploaded,Ingested,,EAP 640,,\\libshare.library.vanderbilt.edu\vulibrary\Landers\new_organization\EAP640_ingest\PJSM\EAP640_PARROQUIA_SAN_GERONIMO_DE_MONTERIA_006,ESSSS/Colombia/Córdoba/Montería/Parroquia San Jerónimo de Montería,,essss:542449,542449,177,10/04/18,,2018-10-04T00:00:00Z,10/04/18,
Parroquía San Gerónimo de Montería. LIBRO DE BAUTISMO No. 8. 1863-1869,Metadata uploaded,Ingested,,EAP 640,,\\libshare.library.vanderbilt.edu\vulibrary\Landers\new_organization\EAP640_ingest\PJSM\EAP640_PARROQUIA_SAN_GERONIMO_DE_MONTERIA_007,ESSSS/Colombia/Córdoba/Montería/Parroquia San Jerónimo de Montería,,essss:541989,541989,229,10/04/18,,2018-10-04T00:00:00Z,10/04/18,
Parroquia San Gerónimo de Montería LIBRO DE BAUTISMO No. 9. 1870-1877,Metadata uploaded,Ingested,,EAP 640,,\\libshare.library.vanderbilt.edu\vulibrary\Landers\new_organization\EAP640_ingest\PJSM\EAP640_PARROQUIA_SAN_GERONIMO_DE_MONTERIA_008,ESSSS/Colombia/Córdoba/Montería/Parroquia San Jerónimo de Montería,,essss:543377,543377,353,10/04/18,,2018-10-04T00:00:00Z,10/04/18,
Parroquia San Gerónimo de Montería LIBRO DE BAUTISMO No. 10. 1878-1882,Metadata uploaded,Ingested,,EAP 640,,\\libshare.library.vanderbilt.edu\vulibrary\Landers\new_organization\EAP640_ingest\PJSM\EAP640_PARROQUIA_SAN_GERONIMO_DE_MONTERIA_009,ESSSS/Colombia/Córdoba/Montería/Parroquia San Jerónimo de Montería,,essss:543189,543189,187,10/04/18,,2018-10-04T00:00:00Z,10/04/18,
Parroquia San Geronimo de Monteria LIBRO DE BAUTISMO No. 11. 1883-1888,Metadata uploaded,Ingested,,EAP 640,,\\libshare.library.vanderbilt.edu\vulibrary\Landers\new_organization\EAP640_ingest\PJSM\EAP640_PARROQUIA_SAN_GERONIMO_DE_MONTERIA_010,ESSSS/Colombia/Córdoba/Montería/Parroquia San Jerónimo de Montería,,essss:542627,542627,561,10/04/18,,2018-10-04T00:00:00Z,10/04/18,
Parroquia San Geronimo de Monteria LIBRO DE BAUTISMO No. 12. 1888-1890,Metadata uploaded,Ingested,,EAP 640,,\\libshare.library.vanderbilt.edu\vulibrary\Landers\new_organization\EAP640_ingest\PJSM\EAP640_PARROQUIA_SAN_GERONIMO_DE_MONTERIA_011,ESSSS/Colombia/Córdoba/Montería/Parroquia San Jerónimo de Montería,,essss:544066,544066,300,10/04/18,,2018-10-04T00:00:00Z,10/04/18,
Parroquia San Geronimo de Monteria LIBRO DE BAUTISMOS No.13. 1890-1894,Metadata uploaded,Ingested,,EAP 640,,\\libshare.library.vanderbilt.edu\vulibrary\Landers\new_organization\EAP640_ingest\PJSM\EAP640_PARROQUIA_SAN_GERONIMO_DE_MONTERIA_012,ESSSS/Colombia/Córdoba/Montería/Parroquia San Jerónimo de Montería,,essss:543731,543731,334,10/04/18,,2018-10-04T00:00:00Z,10/04/18,
Parroquia San Geronimo de Monteria LIBRO DE BAUTISMOS No.14. 1894-1897,Metadata uploaded,Ingested,,EAP 640,,\\libshare.library.vanderbilt.edu\vulibrary\Landers\new_organization\EAP640_ingest\PJSM\EAP640_PARROQUIA_SAN_GERONIMO_DE_MONTERIA_013,ESSSS/Colombia/Córdoba/Montería/Parroquia San Jerónimo de Montería,,essss:544367,544367,373,10/04/18,,2018-10-04T00:00:00Z,10/04/18,
Parroquia San Geronimo de Monteria LIBRO DE BAUTISMOS No.15. 1897-1899,Metadata uploaded,Ingested,,EAP 640,,\\libshare.library.vanderbilt.edu\vulibrary\Landers\new_organization\EAP640_ingest\PJSM\EAP640_PARROQUIA_SAN_GERONIMO_DE_MONTERIA_014,ESSSS/Colombia/Córdoba/Montería/Parroquia San Jerónimo de Montería,,essss:544741,544741,417,10/04/18,,2018-10-04T00:00:00Z,10/04/18,
Parroquia San Geronimo de Monteria LIBRO DE BAUTISMOS No.16. 1899,Metadata uploaded,Ingested,,EAP 640,,\\libshare.library.vanderbilt.edu\vulibrary\Landers\new_organization\EAP640_ingest\PJSM\EAP640_PARROQUIA_SAN_GERONIMO_DE_MONTERIA_015,ESSSS/Colombia/Córdoba/Montería/Parroquia San Jerónimo de Montería,,essss:545159,545159,213,10/04/18,,2018-10-04T00:00:00Z,10/04/18,
Parroquia San Geronimo de Monteria LIBRO DE BAUTISMOS No.17. 1901,Metadata uploaded,Ingested,,EAP 640,,\\libshare.library.vanderbilt.edu\vulibrary\Landers\new_organization\EAP640_ingest\PJSM\EAP640_PARROQUIA_SAN_GERONIMO_DE_MONTERIA_016,ESSSS/Colombia/Córdoba/Montería/Parroquia San Jerónimo de Montería,,essss:545373,545373,327,10/04/18,,2018-10-04T00:00:00Z,10/04/18,
Parroquia San Geronimo de Monteria LIBRO DE BAUTISMOS No.19. 1903,Metadata uploaded,Ingested,,EAP 640,,\\libshare.library.vanderbilt.edu\vulibrary\Landers\new_organization\EAP640_ingest\PJSM\EAP640_PARROQUIA_SAN_GERONIMO_DE_MONTERIA_017,ESSSS/Colombia/Córdoba/Montería/Parroquia San Jerónimo de Montería,,essss:547689,547689,809,10/04/18,,2018-10-04T00:00:00Z,10/04/18,
Parroquia San Geronimo de Monteria LIBRO DE BAUTISMOS No. 20. 1907,Metadata uploaded,Ingested,,EAP 640,,\\libshare.library.vanderbilt.edu\vulibrary\Landers\new_organization\EAP640_ingest\PJSM\EAP640_PARROQUIA_SAN_GERONIMO_DE_MONTERIA_018,ESSSS/Colombia/Córdoba/Montería/Parroquia San Jerónimo de Montería,,essss:545701,545701,172,10/04/18,,2018-10-04T00:00:00Z,10/04/18,
Parroquia San Geronimo de Monteria LIBRO DE BAUTISMOS No. 21.1907-1909,Metadata uploaded,Ingested,,EAP 640,,\\libshare.library.vanderbilt.edu\vulibrary\Landers\new_organization\EAP640_ingest\PJSM\EAP640_PARROQUIA_SAN_GERONIMO_DE_MONTERIA_019,ESSSS/Colombia/Córdoba/Montería/Parroquia San Jerónimo de Montería,,essss:547273,547273,415,10/04/18,,2018-10-04T00:00:00Z,10/04/18,
Parroquia San Geronimo de Monteria LIBRO DE BAUTISMOS No. 22. 1909,Metadata uploaded,Ingested,,EAP 640,,\\libshare.library.vanderbilt.edu\vulibrary\Landers\new_organization\EAP640_ingest\PJSM\EAP640_PARROQUIA_SAN_GERONIMO_DE_MONTERIA_020,ESSSS/Colombia/Córdoba/Montería/Parroquia San Jerónimo de Montería,,essss:548717,548717,323,10/04/18,,2018-10-04T00:00:00Z,10/04/18,
Parroquia San Geronimo de Monteria LIBRO DE BAUTISMOS No. 23. 1910,Metadata uploaded,Ingested,,EAP 640,,\\libshare.library.vanderbilt.edu\vulibrary\Landers\new_organization\EAP640_ingest\PJSM\EAP640_PARROQUIA_SAN_GERONIMO_DE_MONTERIA_021,ESSSS/Colombia/Córdoba/Montería/Parroquia San Jerónimo de Montería,,essss:549041,549041,223,10/04/18,,2018-10-04T00:00:00Z,10/04/18,
Parroquia San Geronimo de Monteria LIBRO DE BAUTISMOS No. 24. 1911,Metadata uploaded,Ingested,,EAP 640,,\\libshare.library.vanderbilt.edu\vulibrary\Landers\new_organization\EAP640_ingest\PJSM\EAP640_PARROQUIA_SAN_GERONIMO_DE_MONTERIA_022,ESSSS/Colombia/Córdoba/Montería/Parroquia San Jerónimo de Montería,,essss:548499,548499,217,10/04/18,,2018-10-04T00:00:00Z,10/04/18,
Parroquia San Geronimo de Monteria LIBRO DE BAUTISMOS No. 26 b.1913-1814,Metadata uploaded,Ingested,,EAP 640,,\\libshare.library.vanderbilt.edu\vulibrary\Landers\new_organization\EAP640_ingest\PJSM\EAP640_PARROQUIA_SAN_GERONIMO_DE_MONTERIA_023,ESSSS/Colombia/Córdoba/Montería/Parroquia San Jerónimo de Montería,,essss:549265,549265,423,10/04/18,,2018-10-04T00:00:00Z,10/04/18,
Parroquia San Geronimo de Monteria LIBRO DE BAUTISMOS No. 26. 1914,Metadata uploaded,Ingested,,EAP 640,,\\libshare.library.vanderbilt.edu\vulibrary\Landers\new_organization\EAP640_ingest\PJSM\EAP640_PARROQUIA_SAN_GERONIMO_DE_MONTERIA_024,ESSSS/Colombia/Córdoba/Montería/Parroquia San Jerónimo de Montería,,essss:550727,550727,195,10/04/18,,2018-10-04T00:00:00Z,10/04/18,
Parroquia San Geronimo de Monteria LIBRO DE BAUTISMOS No. 27.1914-1915,Metadata uploaded,Ingested,,EAP 640,,\\libshare.library.vanderbilt.edu\vulibrary\Landers\new_organization\EAP640_ingest\PJSM\EAP640_PARROQUIA_SAN_GERONIMO_DE_MONTERIA_025,ESSSS/Colombia/Córdoba/Montería/Parroquia San Jerónimo de Montería,,essss:549689,549689,195,10/04/18,,2018-10-04T00:00:00Z,10/04/18,
Parroquia San Geronimo de Monteria LIBRO DE BAUTISMOS No. 28. 1915-1916,Metadata uploaded,Ingested,,EAP 640,,\\libshare.library.vanderbilt.edu\vulibrary\Landers\new_organization\EAP640_ingest\PJSM\EAP640_PARROQUIA_SAN_GERONIMO_DE_MONTERIA_026,ESSSS/Colombia/Córdoba/Montería/Parroquia San Jerónimo de Montería,,essss:550317,550317,409,10/04/18,,2018-10-04T00:00:00Z,10/04/18,
Parroquia San Geronimo de Monteria LIBRO DE BAUTISMOS No. 30. 1918-1919,Metadata uploaded,Ingested,,EAP 640,,\\libshare.library.vanderbilt.edu\vulibrary\Landers\new_organization\EAP640_ingest\PJSM\EAP640_PARROQUIA_SAN_GERONIMO_DE_MONTERIA_027,ESSSS/Colombia/Córdoba/Montería/Parroquia San Jerónimo de Montería,,essss:549885,549885,431,10/04/18,,2018-10-04T00:00:00Z,10/04/18,
Parroquia San Geronimo de Monteria LIBRO DE DEFUNCIONES No. 001. 1802-1808,Metadata uploaded,Ingested,,EAP 640,,\\libshare.library.vanderbilt.edu\vulibrary\Landers\new_organization\EAP640_ingest\PJSM\EAP640_PARROQUIA_SAN_GERONIMO_DE_MONTERIA_028,ESSSS/Colombia/Córdoba/Montería/Parroquia San Jerónimo de Montería,,essss:551283,551283,119,10/04/18,,2018-10-04T00:00:00Z,10/04/18,
Parroquia San Geronimo de Monteria LIBRO DE DEFUNCIONES No. 002. 1808-1836,Metadata uploaded,Ingested,,EAP 640,,\\libshare.library.vanderbilt.edu\vulibrary\Landers\new_organization\EAP640_ingest\PJSM\EAP640_PARROQUIA_SAN_GERONIMO_DE_MONTERIA_029,ESSSS/Colombia/Córdoba/Montería/Parroquia San Jerónimo de Montería,,essss:551403,551403,243,10/04/18,,2018-10-04T00:00:00Z,10/04/18,
Parroquia San Geronimo de Monteria LIBRO DE DEFUNCIONES No. 003.1836-1844.,Metadata uploaded,Ingested,,EAP 640,,\\libshare.library.vanderbilt.edu\vulibrary\Landers\new_organization\EAP640_ingest\PJSM\EAP640_PARROQUIA_SAN_GERONIMO_DE_MONTERIA_030,ESSSS/Colombia/Córdoba/Montería/Parroquia San Jerónimo de Montería,,essss:551647,551647,159,10/04/18,,2018-10-04T00:00:00Z,10/04/18,
Parroquia San Geronimo de Monteria LIBRO DE DEFUNCIONES No. 004.1845-1855.,Metadata uploaded,Ingested,,EAP 640,,\\libshare.library.vanderbilt.edu\vulibrary\Landers\new_organization\EAP640_ingest\PJSM\EAP640_PARROQUIA_SAN_GERONIMO_DE_MONTERIA_031,ESSSS/Colombia/Córdoba/Montería/Parroquia San Jerónimo de Montería,,essss:550923,550923,199,10/04/18,,2018-10-04T00:00:00Z,10/04/18,
Parroquia San Geronimo de Monteria LIBRO DE DEFUNCIONES No. 005.1859-1899.,Metadata uploaded,Ingested,,EAP 640,,\\libshare.library.vanderbilt.edu\vulibrary\Landers\new_organization\EAP640_ingest\PJSM\EAP640_PARROQUIA_SAN_GERONIMO_DE_MONTERIA_032,ESSSS/Colombia/Córdoba/Montería/Parroquia San Jerónimo de Montería,,essss:551123,551123,159,10/04/18,,2018-10-04T00:00:00Z,10/04/18,
